,,,,,UVa Bookstores Web List,,,10/23/2019,,9:48:28AM
,,,,,Copyright University of Virginia,,,,,
Term,Dept,Course,Sect,Instructor,Title,Author,Req Type,ISBN,New,Used
2019VUVA,EDLF,4610,1,ALRIDGE,SCALAWAG,PEEPLES,Required,0-8139-3728-0,$22.50,$16.88
2019VUVA,EDLF,4610,1,ALRIDGE,(eBook) Brown's Battleground,TITUS,Optional,978-0-8078-6936-9,$18.66,$0.00
2019VUVA,EDLF,5010,1,"SERDIOUK, MARINA",*CHILD DEVELOPMENT AND EDUCATION W/MYLAB ACCESS CODEMCDEVITT,,Required,978-0-13-480574-0,$93.32,$69.99
2019VUVA,EDLF,5160,1,"SWEENEY, BEVERLY",TOPICAL APPROACH TO LIFESPAN DEVELOPMENT,SANTROCK,Pick One,1-259-70878-0,$211.76,$167.91
2019VUVA,EDLF,5160,1,"SWEENEY, BEVERLY",*LL-TOPICAL APPROACH TO LIFESPAN DEVELOPMENTSANTROCK,,Pick One,1-259-85237-7,$158.82,$134.33
2019VUVA,EDLF,5160,1,"SWEENEY, BEVERLY",(eBook) A Topical Approach to Lifespan Development,SANTROCK,Optional,978-1-259-85242-8,$52.49,$0.00
2019VUVA,EDLF,5410,1,"STARSIA, GERALD",**INNOVATIVE STRATEGY MAKING IN HIGHER EDUCATIONMARTINEZ,,Required,1-60752-049-4,$61.32,$41.61
2019VUVA,EDLF,5410,1,"STARSIA, GERALD",DISRUPTING CLASS,CHRISTENSEN,Required,978-1-259-86088-1,$22.00,$16.42
2019VUVA,EDLF,5410,1,"STARSIA, GERALD",TRANSFORMING A COLLEGE,KELLER,Required,978-1-4214-1447-8,$27.95,$20.95
2019VUVA,EDLF,5410,1,"STARSIA, GERALD",(eBook) Innovative Strategy Making in Higher EducationMARTINEZ,,Optional,978-1-60752-186-0,$32.50,$0.00
2019VUVA,EDLF,5420,1,"PUSSER,BRIAN",INDENTURED,NOCERA,Required,978-0-14-313055-0,$18.00,$13.50
2019VUVA,EDLF,5420,1,"PUSSER,BRIAN",BIG-TIME SPORTS IN AMERICAN UNIVERSITIES,CLOTFELTER,Required,978-1-108-43139-2,$24.99,$14.99
2019VUVA,EDLF,5470,1,WHALEY,HANDBOOK OF COMPETENCE & MOTIVATION,ELLIOT,Required,1-4625-3603-4,$50.88,$41.25
2019VUVA,EDLF,6010,ALL,"LEFFERS, ROBERT",WHY DOES COLLEGE COST,ARCHIBALD,Required,0-19-021410-4,$29.95,$21.72
2019VUVA,EDLF,6010,ALL,"LEFFERS, ROBERT",BUDGETS & FINANCIAL MANAGEMENT IN HIGHER EDUCATIONBARR,,Required,1-119-28773-1,$48.00,$36.00
2019VUVA,EDLF,6010,ALL,"LEFFERS, ROBERT",(eBook) Budgets and Financial Management in Higher EducationBARR,,Optional,978-1-119-28777-3,$38.99,$0.00
2019VUVA,EDLF,6030,1,STEINMETZ,HANDBOOK OF STUDENT AFFAIRS ADMINISTRATIONMCCELELLAN,,Required,978-1-118-70732-6,$90.00,$67.16
2019VUVA,EDLF,6030,1,STEINMETZ,(eBook) The Handbook of Student Affairs Administration MCCELELLAN,,Optional,978-1-119-10183-3,$72.99,$0.00
,,,,,Page 17 of 79,,,,,
Term,Dept,Course,Sect,Instructor,Title,Author,Req Type,ISBN,New,Used
2019VUVA,EDLF,6030,1,STEINMETZ,ONE SIZE DOES NOT FIT ALL,MANNING,Required,0-415-84319-7,$54.95,$39.70
2019VUVA,EDLF,7130,1,STEINMETZ,**STUDENT DEVELOPMENT IN COLLEGE,PATTON,Required,978-1-118-82181-7,$75.00,$55.97
2019VUVA,EDLF,7130,1,STEINMETZ,"(ebook) Student Development in College: Theory, Research, and PracticePATTON",,Optional,978-1-118-82186-2,$60.99,$0.00
2019VUVA,EDLF,7300,2,"YOUNGS, PETER",RESEARCH DESIGN,CRESWELL,Required,978-1-5063-8670-6,$67.00,$43.20
2019VUVA,EDLF,7300,2,"YOUNGS, PETER",(eBook) Research Design,CRESWELL,Optional,978-1-5063-8669-0,$31.50,$0.00
2019VUVA,EDLF,7330,500,"THERRIEN, WILLIAM",SINGLE CASE RESEARCH METHODOLOGY,LEDFORD,Required,978-1-138-55713-0,$99.95,$74.95
2019VUVA,EDLF,7330,500,"THERRIEN, WILLIAM",(eBook) Single Case Research Methodology,LEDFORD,Optional,978-1-351-36686-1,$49.98,$0.00
2019VUVA,EDLF,7402,1,"DEBNAM, KATRINA",EVALUATION,ROSSI,Required,0-7619-0894-3,$114.00,$85.07
2019VUVA,EDLF,7404,1,HEINECKE,MAKING SOCIAL SCIENCE MATTER,FLYVBJERG,Required,0-521-77568-X,$34.99,$26.12
2019VUVA,EDLF,7404,1,HEINECKE,FOSTERING SOCIAL JUSTICE,JOHNSON,Recommended,1-61132-375-4,$51.95,$37.45
2019VUVA,EDLF,7404,1,HEINECKE,INTRODUCTION TO QUALITATIVE RESEARCH: LEARNING IN THE FIELDROSSMAN,,Required,1-5063-0793-0,$70.00,$52.50
2019VUVA,EDLF,7404,1,HEINECKE,(eBook) An Introduction to Qualitative Research,ROSSMAN,Optional,978-1-5063-0794-7,$32.67,$0.00
2019VUVA,EDLF,7404,1,HEINECKE,(eBook) Fostering Social Justice through Qualitative InquiryJOHNSON,,Optional,978-1-315-42823-9,$25.98,$0.00
2019VUVA,EDLF,7420,1,KONOLD,MULTIPLE REGRESSION: A PRIMER,ALLISON,Recommended,0-7619-8533-6,$50.80,$44.78
2019VUVA,EDLF,7420,1,KONOLD,REGRESSION ANALYSIS AND LINEAR MODELS,DARLINGTON,Required,978-1-4625-2113-5,$68.37,$63.75
2019VUVA,EDLF,7420,1,KONOLD,(eBook) Regression Analysis and Linear Models,DARLINGTON,Optional,978-1-4625-2798-4,$81.20,$0.00
2019VUVA,EDLF,7420,1,KONOLD,(eBook) Multiple Regression,ALLISON,Optional,978-1-5443-4271-9,$28.00,$0.00
2019VUVA,EDLF,7601,500,SHAFFER,TINKERING TOWARD UTOPIA,TYACK,Required,0-674-89283-6,$33.50,$25.00
2019VUVA,EDLF,7601,500,SHAFFER,DEWEY ON EDUCATION,DWORKIN,Required,0-8077-1263-9,$31.00,$23.25
2019VUVA,EDLF,7601,500,SHAFFER,SCHOOLS WE NEED & WHY WE DON'T HAVE THEM,HIRSCH,Required,0-385-49524-2,$17.95,$8.93
2019VUVA,EDLF,7604,1,"BROWN, JOSHUA",SCHOOLED SOCIETY,BAKER,Required,0-8047-9047-7,$30.00,$22.50
2019VUVA,EDLF,7604,1,"BROWN, JOSHUA",BECOMING RIGHT,BINDER,Required,0-691-16366-9,$20.95,$10.43
2019VUVA,EDLF,7604,500,TRANG,PUBLICATION MANUAL OF THE AMERICAN PSYCHOLOGICAL ASS'N. (2ND PRTG)AMER PSYC ASSOCRequired,,,1-4338-0561-8,$28.95,$22.36
2019VUVA,EDLF,7604,500,TRANG,AIN'T NO MAKIN' IT,MACLEOD,Required,0-8133-4358-5,$51.95,$41.76
2019VUVA,EDLF,7604,500,TRANG,BATTLE HYMN OF THE TIGER MOTHER,CHUA,Required,0-14-312058-1,$17.00,$7.96
2019VUVA,EDLF,7604,500,TRANG,SOCIOLOGY OF EDUCATION,SADOVNIK,Required,978-1-138-84300-4,$73.95,$55.19
2019VUVA,EDLF,7605,1,HOFFMAN,EDUCATION & THE CULTURAL PROCESS,SPINDLER,Required,0-88133-958-X,$51.95,$38.78
2019VUVA,EDLF,7605,1,HOFFMAN,HUNGER OF MEMORY,RODRIGUEZ,Required,0-553-38251-9,$12.24,$7.97
2019VUVA,EDLF,7605,1,HOFFMAN,PRESCHOOL IN THREE CULTURES REVISITED,TOBIN,Required,0-226-80504-2,$28.00,$21.00
2019VUVA,EDLF,8360,1,"RUZEK, ERIK",**MULTILEVEL ANALYSIS,HOX,Required,1-138-12136-3,$61.95,$44.95
2019VUVA,EDLF,8360,1,"RUZEK, ERIK",MULTILEVEL & LONGITUDINAL MODELING USING STATA VOL. 1RABE-HESKETH,,Required,1-59718-103-X,$99.95,$71.95
2019VUVA,EDLF,8654,1,"LEFFERS, ROBERT",UNDERSTANDING COLLEGE VOL 1,BESS,Required,978-1-57922-768-5,$39.95,$29.95
2019VUVA,EDLF,8654,1,"LEFFERS, ROBERT",UNDERSTANDING COLLEGE VOL 2,BESS,Required,978-1-57922-769-2,$39.95,$29.96
2019VUVA,EDLF,8654,1,"LEFFERS, ROBERT",ORGANIZATIONAL THEORY IN HIGHER EDUCATION MANNING,,Required,978-1-138-66899-7,$51.95,$38.95
2019VUVA,EDLF,8654,1,"LEFFERS, ROBERT",(eBook) Organizational Theory in Higher Education,MANNING,Optional,978-1-317-21070-2,$24.98,$0.00
2019VUVA,EDLF,8662,1,PUSSER,POLICY PARADOX,STONE,Required,978-0-393-91272-2,$73.12,$53.25
2019VUVA,EDLF,8662,1,PUSSER,DEGREES OF INEQUALITY,"METTLER, SUZANNERequired",,978-0-465-04496-2,$27.99,$21.18
2019VUVA,EGMT,1510,102,KISLIUK,ART OF IS,NACHMANOVITCH,Required,978-1-60868-615-5,$16.95,$12.70
2019VUVA,EGMT,1510,105,"TUCKER, HERBERT",IMMORTAL LIFE OF HENRIETTA LACKS,SKLOOT,Required,1-4000-5218-1,$10.43,$8.46
2019VUVA,EGMT,1510,105,"TUCKER, HERBERT",LINCOLN IN THE BARDO,SAUNDERS,Required,978-0-8129-8540-5,$17.00,$8.46
2019VUVA,EGMT,1510,106,SMITH,IN SEARCH OF LOST TIME- SWANN'S WAY,PROUST,Required,978-0-375-75154-7,$18.00,$13.50
2019VUVA,EGMT,1510,200,AL-SAMMAN,WOMAN IN THE CROSSFIRE,YAZBEK,Required,1-908323-12-4,$22.95,$17.13
2019VUVA,EGMT,1510,200,AL-SAMMAN,"DANCING IN DAMASCUS: CREATIVITY, RESILIENCE, AND THE SYRIAN REVOLUTIONCOOKE",,Required,978-1-138-69217-6,$38.95,$29.07
2019VUVA,EGMT,1510,201,KISLIUK,ART OF IS,NACHMANOVITCH,Required,978-1-60868-615-5,$16.95,$12.70
2019VUVA,EGMT,1510,203,"TUCKER, HERBERT",IMMORTAL LIFE OF HENRIETTA LACKS,SKLOOT,Required,1-4000-5218-1,$10.43,$8.46
2019VUVA,EGMT,1510,203,"TUCKER, HERBERT",LINCOLN IN THE BARDO,SAUNDERS,Required,978-0-8129-8540-5,$17.00,$8.46
2019VUVA,EGMT,1510,205,AL-SAMMAN,WOMAN IN THE CROSSFIRE,YAZBEK,Required,1-908323-12-4,$22.95,$17.13
2019VUVA,EGMT,1510,205,AL-SAMMAN,"DANCING IN DAMASCUS: CREATIVITY, RESILIENCE, AND THE SYRIAN REVOLUTIONCOOKE",,Required,978-1-138-69217-6,$38.95,$29.07
2019VUVA,EGMT,1510,"206,207","CHEN,JACK",PIANO LESSON,WILSON,Required,0-452-26534-7,$11.36,$6.97
2019VUVA,EGMT,1510,"206,207","CHEN,JACK",HAUNTING OF HILL HOUSE,JACKSON,Required,0-14-303998-9,$12.53,$7.97
2019VUVA,EGMT,1510,"206,207","CHEN,JACK",GHOSTLAND,DICKEY,Required,978-1-101-98020-0,$11.21,$8.40
2019VUVA,EGMT,1510,230,GHALY,SIXTH EXTINCTION,KOLBERT,Required,978-1-250-06218-5,$18.00,$8.96
2019VUVA,EGMT,1520,108,CONNELLY,BLUEPRINT,PLOMIN,Pick One,978-0-262-03916-1,$27.95,$20.95
2019VUVA,EGMT,1520,108,CONNELLY,BLUEPRINT,PLOMIN,Pick One,978-0-262-53798-8,$17.95,$13.50
2019VUVA,EGMT,1520,200,CORSE,TESTOSTERONE REX,FINE,Required,0-393-35548-9,$10.97,$7.85
,,,,,Page 18 of 79,,,,,
Term,Dept,Course,Sect,Instructor,Title,Author,Req Type,ISBN,New,Used
2019VUVA,EGMT,1520,200,CORSE,"(eBook) Testosterone Rex: Myths of Sex, Science, and SocietyFINE",,Optional,978-0-393-25388-7,$15.95,$0.00
2019VUVA,EGMT,1520,203,CORSE,TESTOSTERONE REX,FINE,Required,0-393-35548-9,$10.97,$7.85
2019VUVA,EGMT,1520,203,CORSE,"(eBook) Testosterone Rex: Myths of Sex, Science, and SocietyFINE",,Optional,978-0-393-25388-7,$15.95,$0.00
2019VUVA,EGMT,1520,207,WHITTLE,NO BOOK ORDERED,NO BOOK,Required,,$0.00,$0.00
2019VUVA,EGMT,1530,100,FATTON,KILLING FIELDS OF INEQUALITY,THERBORN,Required,978-0-7456-6259-6,$19.95,$14.90
2019VUVA,EGMT,1530,100,FATTON,**SUMMARY OF CAPITAL IN THE 21ST CENTURY,PIKETTY,Required,1-68378-306-9,$5.25,$4.99
2019VUVA,EGMT,1530,100,FATTON,ON INEQUALITY,FRANKFURT,Required,0-691-16714-1,$14.95,$7.45
2019VUVA,EGMT,1530,100,FATTON,(eBook) On Inequality,FRANKFURT,Optional,978-1-4008-7327-2,$13.95,$0.00
2019VUVA,EGMT,1530,102,"DAVE, SHILPA",MS. MARVEL,WILSON,Required,0-7851-9021-X,$15.99,$12.11
2019VUVA,EGMT,1530,203,FATTON,KILLING FIELDS OF INEQUALITY,THERBORN,Required,978-0-7456-6259-6,$19.95,$14.90
2019VUVA,EGMT,1530,203,FATTON,**SUMMARY OF CAPITAL IN THE 21ST CENTURY,PIKETTY,Required,1-68378-306-9,$5.25,$4.99
2019VUVA,EGMT,1530,203,FATTON,ON INEQUALITY,FRANKFURT,Required,0-691-16714-1,$14.95,$7.45
2019VUVA,EGMT,1530,203,FATTON,(eBook) On Inequality,FRANKFURT,Optional,978-1-4008-7327-2,$13.95,$0.00
2019VUVA,ELA,2110,ALL,STAFF,WHO MOVED MY CHEESE?,JOHNSON,Required,0-399-14446-3,$22.00,$9.91
2019VUVA,ELA,2110,ALL,STAFF,TEACH YOURSELF HOW TO LEARN,MCGUIRE,Required,1-62036-756-4,$14.82,$11.11
2019VUVA,ELA,2610,1,SAUERWEIN,"WHEREVER YOU GO, THERE YOU ARE UPDTD",KABAT-ZINN,Recommended,1-4013-0778-7,$17.00,$10.15
2019VUVA,ELA,2610,1,SAUERWEIN,HEALTH GAP: CHALLENGE OF AN UNEAQUAL WORLDMARMOT,,Required,978-1-63286-078-1,$28.00,$20.90
2019VUVA,ENCW,2300,1,"LAWSON, EMILY",DON'T CALL US DEAD,SMITH,Required,978-1-55597-785-6,$16.00,$9.55
2019VUVA,ENCW,2300,1,"LAWSON, EMILY",FALLING AWAKE,OSWALD,Required,978-0-393-35545-1,$15.95,$11.95
2019VUVA,ENCW,2300,1,"LAWSON, EMILY",(eBook) Falling Awake: Poems,OSWALD,Optional,978-0-393-28529-1,$15.95,$0.00
2019VUVA,ENCW,2300,1,"LAWSON, EMILY",POPOL VUH,BAZZETT,Required,978-1-57131-468-0,$16.00,$12.00
2019VUVA,ENCW,2300,2,BLAIR,BE WITH,GANDER,Required,978-0-8112-2605-9,$16.95,$12.70
2019VUVA,ENCW,2300,2,BLAIR,FEELD,CHARLES,Required,978-1-57131-505-2,$16.00,$12.00
2019VUVA,ENCW,2300,2,BLAIR,(eBook) Be With,GANDER,Optional,978-0-8112-2697-4,$16.95,$0.00
2019VUVA,ENCW,2300,4,"KOESTER, ANITA",WILD IRIS,GLUCK,Required,0-88001-334-6,$16.99,$8.46
2019VUVA,ENCW,2300,4,"KOESTER, ANITA",POET'S COMPANION,ADDONIZIO,Required,0-393-31654-8,$17.95,$8.94
2019VUVA,ENCW,2300,4,"KOESTER, ANITA",NIGHT SKY WITH EXIT WOUNDS,VUONG,Required,1-55659-495-X,$16.00,$12.00
2019VUVA,ENCW,2300,4,"KOESTER, ANITA","LOVE, AN INDEX",LINDENBERG,Required,978-1-936365-79-1,$18.00,$13.50
2019VUVA,ENCW,2300,4,"KOESTER, ANITA",(eBook) The Poet's Companion: A Guide to the Pleasures of Writing PoetryADDONIZIO,,Optional,978-0-393-34088-4,$16.95,$0.00
2019VUVA,ENCW,2300,5,GOTTSCHLICH,LAST TIME I SAW AMELIA EARHART,CALVOCORESSI,Required,978-0-89255-315-0,$15.95,$11.95
2019VUVA,ENCW,2300,6,"NASON, EMILY",HEATING AND COOLING,FENNELLY,Required,978-0-393-35648-9,$13.95,$10.45
2019VUVA,ENCW,2300,7,"EATON, ANDREW",TRADITION,BROWN,Required,978-1-55659-486-1,$17.00,$12.75
2019VUVA,ENCW,2560,1,LIVINGOOD,MAKING SHAPELY FICTION,STERN,Required,0-393-32124-X,$16.95,$8.43
2019VUVA,ENCW,2560,1,LIVINGOOD,STATION ELEVEN,ST. JOHN MANDEL,Required,978-0-8041-7244-8,$16.95,$8.43
2019VUVA,ENCW,2560,1,LIVINGOOD,EMBASSYTOWN,MEIVILLE,Required,978-0-345-52450-8,$16.00,$7.97
2019VUVA,ENCW,2560,1,LIVINGOOD,(ebook) Making Shapely Fiction,STERN,Optional,978-0-393-07769-8,$15.95,$0.00
2019VUVA,ENCW,3310,2,"PETROSINO, KIKI",ROCKET FANTASTIC,CALVOCORESSI,Required,978-0-89255-492-8,$15.95,$11.95
2019VUVA,ENCW,3310,2,"PETROSINO, KIKI",MOTHER LOVE,DOVE,Required,978-0-393-31444-1,$15.95,$7.93
2019VUVA,ENCW,3310,2,"PETROSINO, KIKI",INSTEAD OF DYING,HALDEMAN,Required,978-1-885635-63-1,$16.95,$8.43
2019VUVA,ENCW,3310,2,"PETROSINO, KIKI",DESCENT OF ALETTE,NOTLEY,Required,978-0-14-058764-7,$20.00,$9.96
2019VUVA,ENCW,3310,2,"PETROSINO, KIKI",SINGING KNIVES,STANFORD,Required,978-0-918786-55-5,$15.00,$11.25
2019VUVA,ENCW,3610,3,MARCOM,LOVER (W/NEW INTRO),DURAS,Required,0-375-70052-8,$12.95,$6.45
2019VUVA,ENCW,3610,3,MARCOM,CLOSELY WATCHED TRAINS,HRABAL,Required,0-8101-1278-7,$17.00,$10.15
2019VUVA,ENCW,3610,3,MARCOM,PLAIN IN FLAMES,RULFO,Required,0-292-74385-8,$19.95,$15.09
2019VUVA,ENCW,3610,3,MARCOM,COMPLETE COSMICOMICS,CALVINO,Required,0-544-57787-6,$15.95,$11.96
2019VUVA,ENCW,3610,3,MARCOM,COMPLETE STORIES,LISPECTOR,Required,0-8112-2793-6,$21.95,$16.46
2019VUVA,ENCW,3610,3,MARCOM,DAYS OF ABANDONMENT,FERRANTE,Required,978-1-933372-00-6,$15.00,$11.25
2019VUVA,ENCW,3610,3,MARCOM,VERTICAL INTERROGATION OF STRANGERS,RIDER,Required,978-0-932716-56-9,$17.00,$12.75
2019VUVA,ENCW,3610,3,MARCOM,(eBook) Complete Stories,LISPECTOR,Optional,978-0-8112-2794-0,$19.23,$0.00
2019VUVA,ENCW,4820,1,NYSTROM,ROSE,LEE,Required,0-918526-53-1,$15.50,$11.70
2019VUVA,ENCW,4820,1,NYSTROM,SOME ETHER,FLYNN,Required,1-55597-303-5,$16.00,$9.55
2019VUVA,ENCW,4820,1,NYSTROM,INCARNADINE,SZYBIST,Recommended,978-1-55597-635-4,$16.00,$9.55
2019VUVA,ENCW,4820,1,NYSTROM,SEAM,FAIZULLAH,Required,978-0-8093-3325-7,$15.95,$11.91
2019VUVA,ENCW,4820,1,NYSTROM,TEETH,GIRMAY,Required,978-1-931896-36-8,$16.95,$12.75
2019VUVA,ENCW,4830,1,"TEARE, BRIAN",BLACK GENEALOGY:POEMS,PETROSINO,Required,978-1-942083-73-3,$12.95,$10.36
,,,,,Page 19 of 79,,,,,
Term,Dept,Course,Sect,Instructor,Title,Author,Req Type,ISBN,New,Used
2019VUVA,ENCW,4830,1,"TEARE, BRIAN",HOW TO DRESS A FISH,CHABITNOY,Required,978-0-8195-7849-5,$14.95,$11.20
2019VUVA,ENCW,4830,1,"TEARE, BRIAN",VOYAGE OF THE SABLE VENUS,LEWIS,Required,978-1-101-91120-4,$19.95,$9.91
2019VUVA,ENCW,4830,1,"TEARE, BRIAN",MEND,MAPLES,Required,978-0-8131-7627-7,$19.95,$14.95
2019VUVA,ENCW,4830,1,"TEARE, BRIAN",MISTRESS,SEBREE,Required,978-1-936970-62-9,$16.00,$12.00
2019VUVA,ENCW,4830,1,"TEARE, BRIAN",TRAFFICKE,TICHY,Required,978-1-934103-60-9,$22.00,$16.50
2019VUVA,ENCW,4830,1,"TEARE, BRIAN",(eBook) Mend,MAPLES,Optional,978-0-8131-7628-4,$13.30,$0.00
2019VUVA,ENCW,7310,1,NYSTROM,ROSE,LEE,Required,0-918526-53-1,$15.50,$11.70
2019VUVA,ENCW,7310,1,NYSTROM,SOME ETHER,FLYNN,Required,1-55597-303-5,$16.00,$9.55
2019VUVA,ENCW,7310,1,NYSTROM,INCARNADINE,SZYBIST,Recommended,978-1-55597-635-4,$16.00,$9.55
2019VUVA,ENCW,7310,1,NYSTROM,SEAM,FAIZULLAH,Required,978-0-8093-3325-7,$15.95,$11.91
2019VUVA,ENCW,7310,1,NYSTROM,TEETH,GIRMAY,Required,978-1-931896-36-8,$16.95,$12.75
2019VUVA,ENCW,8999,2,"RICE, KATHERINE",JESUS' SON,JOHNSON,Required,0-312-42874-X,$16.00,$7.96
2019VUVA,ENGL,2500,1,"LUFTIG,VICTOR",NORTON ANTHOLOGY OF MODERN & CONT POETRY VOL 2: CONTEMPORARYRAMAZANI,,Required,0-393-97792-7,$74.67,$52.24
2019VUVA,ENGL,2500,1,"LUFTIG,VICTOR",TO THE LIGHTHOUSE (ANNOTATED W/INTRO BY HUSSEY )WOOLF,,Required,0-15-603047-0,$15.99,$7.94
2019VUVA,ENGL,2500,1,"LUFTIG,VICTOR",NORTON INTRODUCTION TO LITERATURE (PORTABLE)MAYS,,Required,978-0-393-93893-7,$70.67,$35.07
2019VUVA,ENGL,2500,1,"LUFTIG,VICTOR",**SHE KILLS MONSTERS,NGUYEN,Required,978-0-573-70565-6,$10.95,$8.20
2019VUVA,ENGL,2500,1,"LUFTIG,VICTOR",JULIUS CAESAR,SHAKESPEARE,Required,978-0-486-26876-7,$3.00,$1.49
2019VUVA,ENGL,2500,2,"YORK, GRETCHEN",GILEAD,ROBINSON,Required,0-312-42440-X,$17.00,$8.45
2019VUVA,ENGL,2500,2,"YORK, GRETCHEN",HAMLET,SHAKESPEARE,Required,0-19-953581-7,$10.95,$5.45
2019VUVA,ENGL,2500,2,"YORK, GRETCHEN",A GOOD MAN IS HARD TO FIND,O'CONNOR,Required,0-15-636465-4,$14.99,$7.46
2019VUVA,ENGL,2500,2,"YORK, GRETCHEN",DOCTOR FAUSTUS,MARLOWE,Required,978-1-4742-9517-8,$14.95,$11.20
2019VUVA,ENGL,2500,2,"YORK, GRETCHEN",LIVING WITH A WILD GOD,EHRENREICH,Required,978-1-4555-0174-8,$16.00,$7.97
2019VUVA,ENGL,2500,"004, 005",JOST,NEW AND SELECTED POEMS,SIMIC,Required,0-547-92828-9,$21.73,$16.30
2019VUVA,ENGL,2500,"004, 005",JOST,POEMS BY ROBERT FROST,FROST,Required,978-0-451-52787-5,$4.95,$3.70
2019VUVA,ENGL,2500,"004, 005",JOST,DIVING INTO THE WRECK,RICH,Required,978-0-393-34601-5,$12.42,$7.93
2019VUVA,ENGL,2500,"004, 005",JOST,SELECTED POEMS,AMMONS,Required,978-1-931082-93-8,$20.00,$15.00
2019VUVA,ENGL,2500,"004, 005",JOST,(eBook) Diving into the Wreck: Poems 1971-1972,RICH,Optional,978-0-393-34575-9,$14.95,$0.00
2019VUVA,ENGL,2500,"004, 005",JOST,POEMS,BISHOP,Required,978-0-374-53236-9,$13.47,$7.96
2019VUVA,ENGL,2502,2,"FLEMING, KELLY",EVELINA (ED: BLOOM ),BURNEY,Required,0-19-953693-7,$12.95,$9.70
2019VUVA,ENGL,2502,2,"FLEMING, KELLY",BELINDA,EDGEWORTH,Required,978-0-19-955468-3,$15.95,$11.91
2019VUVA,ENGL,2502,2,"FLEMING, KELLY",PRIDE AND PREJUDICE,AUSTEN,Required,0-393-26488-2,$17.33,$12.13
2019VUVA,ENGL,2502,2,"FLEMING, KELLY",A SIMPLE STORY,INCHBALD,Required,978-0-19-955472-0,$15.95,$7.94
2019VUVA,ENGL,2504,1,"ABRAMOWITZ, SOPHIESMALL PLACE",,KINCAID,Required,0-374-52707-5,$13.00,$6.48
2019VUVA,ENGL,2504,1,"ABRAMOWITZ, SOPHIEVIETNAMERICA",,TRAN,Required,978-0-345-50872-0,$30.00,$22.50
2019VUVA,ENGL,2504,1,"ABRAMOWITZ, SOPHIESIGNS PRECEDEING THE END OF THE WORLD",,HERRERA,Required,1-908276-42-8,$11.79,$9.76
2019VUVA,ENGL,2504,1,"ABRAMOWITZ, SOPHIETHERE THERE",,ORANGE,Required,978-0-525-43614-0,$16.00,$12.00
2019VUVA,ENGL,2504,1,"ABRAMOWITZ, SOPHIEAMERICANAH",,ADICHIE,Required,978-0-307-45592-5,$11.89,$7.96
2019VUVA,ENGL,2506,1,"DAVIS, MATTHEW",PARADISE LOST (ED. TESKEY),MILTON,Required,0-393-92428-9,$26.67,$18.66
2019VUVA,ENGL,2506,1,"DAVIS, MATTHEW",BYRON'S POETRY & PROSE (ED: LEVINE ),BYRON,Required,0-393-92560-9,$25.36,$17.73
2019VUVA,ENGL,2506,1,"DAVIS, MATTHEW",SONNETS,SHAKESPEARE,Required,978-0-14-313171-7,$10.00,$4.99
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",MARRIAGE OF HEAVEN & HELL,BLAKE,Recommended,0-486-28122-1,$7.95,$3.96
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",AURORA LEIGH,BROWNING,Required,0-19-955233-9,$13.95,$10.57
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",MAJOR WORKS,HOPKINS,Required,0-19-953885-9,$15.95,$12.00
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",LYRICAL BALLADS,WORDSWORTH,Required,978-0-19-960196-7,$13.95,$6.94
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",SONGS OF EXPERIENCE,BLAKE,Recommended,978-0-486-24636-9,$6.95,$5.20
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",SONGS OF INNOCENCE,BLAKE,Recommended,978-0-486-22764-1,$7.95,$5.20
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",COMPLETE POEMS,LARKIN,Required,978-0-374-53366-3,$25.00,$18.75
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",A VERY PLEASANT EVENING WITH STEVIE SMITH,SMITH,Required,0-8112-1295-5,$8.96,$6.75
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",ALL THE POEMS,SMITH,Required,0-8112-2380-9,$39.95,$30.00
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",WUTHERING HEIGHTS,BRONTE,Required,978-0-393-28499-7,$18.75,$15.00
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",JILL,LARKIN,Required,978-0-87951-961-2,$16.95,$12.70
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",**WELL-BELOVED WITH THE PURSUIT OF THE WELL-BELOVEDHARDY,,Required,978-1-84022-405-4,$4.99,$3.75
2019VUVA,ENGL,2506,3,"BERENATO, THOMAS",(eBook) All The Poems: Stevie Smith,SMITH,Optional,978-0-8112-2381-2,$39.95,$0.00
2019VUVA,ENGL,2507,1,"ZIMMERMAN, DANIEL",*NORTON SHAKESPEARE: HISTORIES,GREENBLATT,Required,0-393-93859-X,$60.00,$48.00
2019VUVA,ENGL,2508,1,"GLASSIE, ALISON",ARCHIPELAGO,ROFFEY,Required,978-0-14-312256-2,$16.00,$12.11
,,,,,Page 20 of 79,,,,,
Term,Dept,Course,Sect,Instructor,Title,Author,Req Type,ISBN,New,Used
